Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1229	1.153387e-09	1.199865e+00	1.323944e-06	
1230	1.154387e-09	1.199867e+00	1.450696e-06	
1231	1.155387e-09	1.199868e+00	1.582790e-06	
1232	1.156387e-09	1.199870e+00	1.717869e-06	
1233	1.157387e-09	1.199872e+00	1.853403e-06	
1234	1.158387e-09	1.199874e+00	1.987091e-06	
1235	1.159387e-09	1.199876e+00	2.116696e-06	
1236	1.160387e-09	1.199879e+00	2.240342e-06	
1237	1.161387e-09	1.199881e+00	2.356327e-06	
1238	1.162387e-09	1.199883e+00	2.463345e-06	
1239	1.163387e-09	1.199886e+00	2.560294e-06	
1240	1.164387e-09	1.199889e+00	2.646442e-06	
1241	1.165387e-09	1.199891e+00	2.721248e-06	
1242	1.166387e-09	1.199894e+00	2.784477e-06	
1243	1.167387e-09	1.199897e+00	2.836053e-06	
1244	1.168387e-09	1.199900e+00	2.876136e-06	
1245	1.169387e-09	1.199903e+00	2.904996e-06	
1246	1.170387e-09	1.199905e+00	2.923074e-06	
1247	1.171387e-09	1.199908e+00	2.930879e-06	
1248	1.172387e-09	1.199911e+00	2.929029e-06	
1249	1.173387e-09	1.199914e+00	2.918173e-06	
1250	1.174387e-09	1.199917e+00	2.899020e-06	
1251	1.175387e-09	1.199919e+00	2.872285e-06	
1252	1.176387e-09	1.199922e+00	2.838698e-06	
1253	1.177387e-09	1.199925e+00	2.798981e-06	
1254	1.178387e-09	1.199927e+00	2.753842e-06	
1255	1.179387e-09	1.199930e+00	2.703967e-06	
1256	1.180387e-09	1.199933e+00	2.650009e-06	
1257	1.181387e-09	1.199935e+00	2.592596e-06	
1258	1.182387e-09	1.199937e+00	2.532305e-06	
1259	1.183387e-09	1.199940e+00	2.469691e-06	
1260	1.184387e-09	1.199942e+00	2.405249e-06	
1261	1.185387e-09	1.199944e+00	2.339456e-06	
1262	1.186387e-09	1.199946e+00	2.272721e-06	
1263	1.187387e-09	1.199948e+00	2.205443e-06	
1264	1.188387e-09	1.199950e+00	2.137953e-06	
1265	1.189387e-09	1.199952e+00	2.070576e-06	
1266	1.190387e-09	1.199954e+00	2.003568e-06	
1267	1.191387e-09	1.199956e+00	1.937189e-06	
1268	1.192387e-09	1.199957e+00	1.871629e-06	
1269	1.193387e-09	1.199959e+00	1.807089e-06	
1270	1.194387e-09	1.199961e+00	1.743702e-06	
1271	1.195387e-09	1.199962e+00	1.681622e-06	
1272	1.196387e-09	1.199964e+00	1.620933e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1273	1.197387e-09	1.199965e+00	1.561746e-06	
1274	1.198387e-09	1.199967e+00	1.504107e-06	
1275	1.199194e-09	1.199968e+00	1.458886e-06	
1276	1.200000e-09	1.199969e+00	1.414889e-06	
1277	1.200100e-09	1.199969e+00	1.406065e-06	
1278	1.200300e-09	1.199969e+00	1.380057e-06	
1279	1.200700e-09	1.199969e+00	1.303946e-06	
1280	1.201500e-09	1.199971e+00	1.397684e-06	
1281	1.202500e-09	1.199974e+00	2.134547e-06	
1282	1.203500e-09	1.199977e+00	2.845609e-06	
1283	1.204500e-09	1.199980e+00	2.904280e-06	
1284	1.205500e-09	1.199983e+00	3.065115e-06	
1285	1.206500e-09	1.199990e+00	4.815130e-06	
1286	1.207500e-09	1.199999e+00	7.000013e-06	
1287	1.208500e-09	1.200001e+00	5.013759e-06	
1288	1.209250e-09	1.199994e+00	-1.78343e-07	
1289	1.210000e-09	1.199983e+00	-5.80040e-06	
1290	1.210100e-09	1.199982e+00	-6.41250e-06	
1291	1.210300e-09	1.199979e+00	-7.54766e-06	
1292	1.210700e-09	1.199973e+00	-9.36685e-06	
1293	1.211500e-09	1.199960e+00	-1.21691e-05	
1294	1.212500e-09	1.199940e+00	-1.59245e-05	
1295	1.213500e-09	1.199914e+00	-2.07586e-05	
1296	1.214500e-09	1.199883e+00	-2.57995e-05	
1297	1.215500e-09	1.199850e+00	-2.98525e-05	
1298	1.216500e-09	1.199815e+00	-3.22937e-05	
1299	1.217500e-09	1.199782e+00	-3.30145e-05	
1300	1.218500e-09	1.199752e+00	-3.22007e-05	
1301	1.219500e-09	1.199724e+00	-3.01663e-05	
1302	1.220500e-09	1.199701e+00	-2.72489e-05	
1303	1.221500e-09	1.199681e+00	-2.37592e-05	
1304	1.222500e-09	1.199665e+00	-1.99583e-05	
1305	1.223500e-09	1.199654e+00	-1.60546e-05	
1306	1.224500e-09	1.199646e+00	-1.22067e-05	
1307	1.225500e-09	1.199642e+00	-8.53038e-06	
1308	1.226500e-09	1.199640e+00	-5.10617e-06	
1309	1.227500e-09	1.199641e+00	-1.98623e-06	
1310	1.228500e-09	1.199645e+00	7.995915e-07	
1311	1.229500e-09	1.199651e+00	3.238614e-06	
1312	1.230500e-09	1.199658e+00	5.331180e-06	
1313	1.231500e-09	1.199667e+00	7.087216e-06	
1314	1.232500e-09	1.199677e+00	8.523539e-06	
1315	1.233500e-09	1.199688e+00	9.661625e-06	
1316	1.234500e-09	1.199699e+00	1.052591e-05	
1317	1.235500e-09	1.199710e+00	1.114241e-05	
1318	1.236500e-09	1.199722e+00	1.153766e-05	
1319	1.237500e-09	1.199734e+00	1.173792e-05	
1320	1.238500e-09	1.199745e+00	1.176860e-05	
1321	1.239500e-09	1.199757e+00	1.165378e-05	
1322	1.240500e-09	1.199767e+00	1.141598e-05	
1323	1.241500e-09	1.199778e+00	1.107594e-05	
1324	1.242500e-09	1.199788e+00	1.065258e-05	
1325	1.243500e-09	1.199797e+00	1.016289e-05	
1326	1.244500e-09	1.199806e+00	9.622062e-06	
1327	1.245500e-09	1.199814e+00	9.043468e-06	
1328	1.246500e-09	1.199822e+00	8.438817e-06	
1329	1.247500e-09	1.199829e+00	7.818213e-06	
1330	1.248500e-09	1.199835e+00	7.190327e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1331	1.249500e-09	1.199841e+00	6.562476e-06	
1332	1.250500e-09	1.199846e+00	5.940794e-06	
1333	1.251500e-09	1.199851e+00	5.330317e-06	
1334	1.252500e-09	1.199855e+00	4.735141e-06	
1335	1.253500e-09	1.199858e+00	4.158498e-06	
1336	1.254500e-09	1.199861e+00	3.602900e-06	
1337	1.255500e-09	1.199863e+00	3.070201e-06	
1338	1.256500e-09	1.199865e+00	2.561718e-06	
1339	1.257500e-09	1.199867e+00	2.078283e-06	
1340	1.258500e-09	1.199868e+00	1.620347e-06	
1341	1.259500e-09	1.199868e+00	1.188010e-06	
1342	1.260500e-09	1.199869e+00	7.811163e-07	
1343	1.261500e-09	1.199869e+00	3.992682e-07	
1344	1.262500e-09	1.199868e+00	4.190770e-08	
1345	1.263500e-09	1.199868e+00	-2.91679e-07	
1346	1.264500e-09	1.199867e+00	-6.02296e-07	
1347	1.265500e-09	1.199865e+00	-8.90834e-07	
1348	1.266500e-09	1.199864e+00	-1.15822e-06	
1349	1.267500e-09	1.199862e+00	-1.40542e-06	
1350	1.268500e-09	1.199860e+00	-1.63340e-06	
1351	1.269500e-09	1.199858e+00	-1.84312e-06	
1352	1.270500e-09	1.199856e+00	-2.03549e-06	
1353	1.271500e-09	1.199854e+00	-2.21141e-06	
1354	1.272500e-09	1.199851e+00	-2.37171e-06	
1355	1.273500e-09	1.199848e+00	-2.51716e-06	
1356	1.274500e-09	1.199846e+00	-2.64844e-06	
1357	1.275500e-09	1.199843e+00	-2.76616e-06	
1358	1.276500e-09	1.199840e+00	-2.87082e-06	
1359	1.277500e-09	1.199837e+00	-2.96282e-06	
1360	1.278500e-09	1.199833e+00	-3.04239e-06	
1361	1.279500e-09	1.199830e+00	-3.10969e-06	
1362	1.280500e-09	1.199827e+00	-3.16466e-06	
1363	1.281500e-09	1.199824e+00	-3.20712e-06	
1364	1.282500e-09	1.199821e+00	-3.23665e-06	
1365	1.283500e-09	1.199817e+00	-3.25268e-06	
1366	1.284500e-09	1.199814e+00	-3.25434e-06	
1367	1.285500e-09	1.199811e+00	-3.24056e-06	
1368	1.286500e-09	1.199808e+00	-3.20995e-06	
1369	1.287500e-09	1.199805e+00	-3.16083e-06	
1370	1.288500e-09	1.199802e+00	-3.09118e-06	
1371	1.289500e-09	1.199799e+00	-2.99862e-06	
1372	1.290500e-09	1.199796e+00	-2.88038e-06	
1373	1.291500e-09	1.199793e+00	-2.73330e-06	
1374	1.292500e-09	1.199791e+00	-2.55378e-06	
1375	1.293500e-09	1.199789e+00	-2.33782e-06	
1376	1.294500e-09	1.199787e+00	-2.08099e-06	
1377	1.295500e-09	1.199786e+00	-1.77849e-06	
1378	1.296500e-09	1.199785e+00	-1.42515e-06	
1379	1.297500e-09	1.199784e+00	-1.01551e-06	
1380	1.298500e-09	1.199784e+00	-5.43882e-07	
1381	1.299250e-09	1.199784e+00	-1.41960e-07	
1382	1.300000e-09	1.199785e+00	3.133449e-07	
1383	1.300100e-09	1.199785e+00	3.849510e-07	
1384	1.300300e-09	1.199785e+00	5.373610e-07	
1385	1.300700e-09	1.199786e+00	8.770977e-07	
1386	1.301500e-09	1.199787e+00	1.094926e-06	
1387	1.302500e-09	1.199785e+00	-1.48396e-07	
1388	1.303500e-09	1.199782e+00	-1.85990e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1389	1.304500e-09	1.199781e+00	-1.40390e-06	
1390	1.305500e-09	1.199790e+00	3.032015e-06	
1391	1.306500e-09	1.199812e+00	1.235837e-05	
1392	1.307500e-09	1.199855e+00	2.683093e-05	
1393	1.308500e-09	1.199923e+00	4.683942e-05	
1394	1.309250e-09	1.199996e+00	6.633484e-05	
1395	1.310000e-09	1.200091e+00	8.972245e-05	
1396	1.310100e-09	1.200106e+00	9.309546e-05	
1397	1.310300e-09	1.200135e+00	9.988802e-05	
1398	1.310700e-09	1.200199e+00	1.136901e-04	
1399	1.311500e-09	1.200342e+00	1.407141e-04	
1400	1.312413e-09	1.200514e+00	1.643800e-04	
1401	1.313413e-09	1.200689e+00	1.719146e-04	
1402	1.314413e-09	1.200821e+00	1.554175e-04	
1403	1.315413e-09	1.200888e+00	1.152162e-04	
1404	1.316413e-09	1.200884e+00	5.871910e-05	
1405	1.317413e-09	1.200816e+00	-2.11593e-06	
1406	1.318413e-09	1.200699e+00	-5.81469e-05	
1407	1.319413e-09	1.200547e+00	-1.04369e-04	
1408	1.320413e-09	1.200375e+00	-1.38719e-04	
1409	1.321413e-09	1.200194e+00	-1.61083e-04	
1410	1.322413e-09	1.200013e+00	-1.72438e-04	
1411	1.323413e-09	1.199840e+00	-1.74302e-04	
1412	1.324413e-09	1.199682e+00	-1.68343e-04	
1413	1.325413e-09	1.199542e+00	-1.56177e-04	
1414	1.326413e-09	1.199424e+00	-1.39243e-04	
1415	1.327413e-09	1.199330e+00	-1.18769e-04	
1416	1.328413e-09	1.199261e+00	-9.57525e-05	
1417	1.329413e-09	1.199218e+00	-7.09799e-05	
1418	1.330413e-09	1.199202e+00	-4.50486e-05	
1419	1.331413e-09	1.199213e+00	-1.83956e-05	
1420	1.332413e-09	1.199251e+00	8.676449e-06	
1421	1.333413e-09	1.199316e+00	3.597336e-05	
1422	1.334413e-09	1.199407e+00	6.306384e-05	
1423	1.335413e-09	1.199525e+00	9.039857e-05	
1424	1.336413e-09	1.199671e+00	1.179143e-04	
1425	1.337413e-09	1.199844e+00	1.456477e-04	
1426	1.338413e-09	1.200045e+00	1.735648e-04	
1427	1.339413e-09	1.200274e+00	2.018943e-04	
1428	1.340413e-09	1.200532e+00	2.306167e-04	
1429	1.341413e-09	1.200820e+00	2.600162e-04	
1430	1.342413e-09	1.201140e+00	2.911043e-04	
1431	1.343413e-09	1.201492e+00	3.226293e-04	
1432	1.344413e-09	1.201876e+00	3.547450e-04	
1433	1.345413e-09	1.202295e+00	3.880872e-04	
1434	1.346413e-09	1.202749e+00	4.227302e-04	
1435	1.347413e-09	1.203241e+00	4.589484e-04	
1436	1.348413e-09	1.203773e+00	4.968595e-04	
1437	1.349413e-09	1.204346e+00	5.366355e-04	
1438	1.350413e-09	1.204963e+00	5.783836e-04	
1439	1.351413e-09	1.205626e+00	6.221880e-04	
1440	1.352413e-09	1.206337e+00	6.680497e-04	
1441	1.353413e-09	1.207098e+00	7.158635e-04	
1442	1.354413e-09	1.207911e+00	7.653606e-04	
1443	1.355413e-09	1.208776e+00	8.160713e-04	
1444	1.356413e-09	1.209693e+00	8.673066e-04	
1445	1.357413e-09	1.210661e+00	9.182079e-04	
1446	1.358413e-09	1.211678e+00	9.678629e-04	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1447	1.359413e-09	1.212736e+00	1.013481e-03	
1448	1.360413e-09	1.213835e+00	1.055515e-03	
1449	1.361413e-09	1.214979e+00	1.098395e-03	
1450	1.362413e-09	1.216162e+00	1.139256e-03	
1451	1.363413e-09	1.217382e+00	1.176669e-03	
1452	1.364413e-09	1.218636e+00	1.212305e-03	
1453	1.365413e-09	1.219925e+00	1.246183e-03	
1454	1.366413e-09	1.221247e+00	1.279068e-03	
1455	1.367413e-09	1.222604e+00	1.311448e-03	
1456	1.368413e-09	1.223995e+00	1.343759e-03	
1457	1.369413e-09	1.225422e+00	1.376551e-03	
1458	1.370413e-09	1.226886e+00	1.410129e-03	
1459	1.371413e-09	1.228390e+00	1.444977e-03	
1460	1.372413e-09	1.229934e+00	1.481339e-03	
1461	1.373413e-09	1.231522e+00	1.519561e-03	
1462	1.374413e-09	1.233156e+00	1.559827e-03	
1463	1.375413e-09	1.234838e+00	1.602170e-03	
1464	1.376413e-09	1.236571e+00	1.646628e-03	
1465	1.377413e-09	1.238356e+00	1.692411e-03	
1466	1.378413e-09	1.240193e+00	1.739141e-03	
1467	1.379413e-09	1.242077e+00	1.783938e-03	
1468	1.380413e-09	1.244004e+00	1.825389e-03	
1469	1.381413e-09	1.245955e+00	1.856526e-03	
1470	1.382413e-09	1.247905e+00	1.870474e-03	
1471	1.383413e-09	1.249830e+00	1.863636e-03	
1472	1.384413e-09	1.251694e+00	1.829467e-03	
1473	1.385413e-09	1.253460e+00	1.764208e-03	
1474	1.386413e-09	1.255090e+00	1.665290e-03	
1475	1.387413e-09	1.256544e+00	1.530155e-03	
1476	1.388413e-09	1.257772e+00	1.354431e-03	
1477	1.389413e-09	1.258717e+00	1.131455e-03	
1478	1.390413e-09	1.259310e+00	8.527096e-04	
1479	1.391413e-09	1.259472e+00	5.086142e-04	
1480	1.392413e-09	1.259113e+00	8.929739e-05	
1481	1.393413e-09	1.258133e+00	-4.15007e-04	
1482	1.394413e-09	1.256423e+00	-1.01375e-03	
1483	1.395413e-09	1.253868e+00	-1.71616e-03	
1484	1.396413e-09	1.250345e+00	-2.53141e-03	
1485	1.397413e-09	1.245723e+00	-3.46902e-03	
1486	1.398413e-09	1.239866e+00	-4.53936e-03	
1487	1.399207e-09	1.234248e+00	-5.49104e-03	
1488	1.400000e-09	1.227686e+00	-6.54111e-03	
1489	1.400100e-09	1.226782e+00	-6.68104e-03	
1490	1.400300e-09	1.224941e+00	-6.96382e-03	
1491	1.400700e-09	1.221069e+00	-7.54441e-03	
1492	1.401500e-09	1.212458e+00	-8.80443e-03	
1493	1.402500e-09	1.199959e+00	-1.05809e-02	
1494	1.403500e-09	1.185431e+00	-1.25654e-02	
1495	1.404500e-09	1.168775e+00	-1.47505e-02	
1496	1.405500e-09	1.149999e+00	-1.71011e-02	
1497	1.406500e-09	1.129148e+00	-1.95877e-02	
1498	1.407500e-09	1.106272e+00	-2.22103e-02	
1499	1.408500e-09	1.081417e+00	-2.49895e-02	
1500	1.409250e-09	1.061511e+00	-2.71912e-02	
1501	1.410000e-09	1.040562e+00	-2.95050e-02	
1502	1.410100e-09	1.037683e+00	-2.98233e-02	
1503	1.410300e-09	1.031890e+00	-3.04650e-02	
1504	1.410700e-09	1.020094e+00	-3.17770e-02	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1505	1.411500e-09	9.956823e-01	-3.45300e-02	
1506	1.412500e-09	9.636889e-01	-3.82535e-02	
1507	1.413500e-09	9.301498e-01	-4.23577e-02	
1508	1.414500e-09	8.952153e-01	-4.69286e-02	
1509	1.415500e-09	8.591024e-01	-5.20571e-02	
1510	1.416500e-09	8.220651e-01	-5.78047e-02	
1511	1.417500e-09	7.842938e-01	-6.41401e-02	
1512	1.418500e-09	7.458811e-01	-7.09125e-02	
1513	1.419500e-09	7.068852e-01	-7.78867e-02	
1514	1.420500e-09	6.673837e-01	-8.47721e-02	
1515	1.421500e-09	6.274969e-01	-9.12099e-02	
1516	1.422500e-09	5.873970e-01	-9.67380e-02	
1517	1.423500e-09	5.473144e-01	-1.00752e-01	
1518	1.424500e-09	5.075405e-01	-1.02470e-01	
1519	1.425500e-09	4.684221e-01	-1.00911e-01	
1520	1.426500e-09	4.303414e-01	-9.48778e-02	
1521	1.427500e-09	3.936692e-01	-8.29382e-02	
1522	1.428500e-09	3.587078e-01	-6.34245e-02	
1523	1.429500e-09	3.257742e-01	-3.48894e-02	
1524	1.430500e-09	2.954242e-01	2.794876e-03	
1525	1.431500e-09	2.681241e-01	4.881915e-02	
1526	1.432500e-09	2.439337e-01	1.023139e-01	
1527	1.433500e-09	2.227219e-01	1.623571e-01	
1528	1.434500e-09	2.042686e-01	2.279398e-01	
1529	1.435500e-09	1.882952e-01	2.979893e-01	
1530	1.436500e-09	1.744873e-01	3.713930e-01	
1531	1.437500e-09	1.625138e-01	4.470086e-01	
1532	1.438500e-09	1.520432e-01	5.236559e-01	
1533	1.439500e-09	1.427516e-01	6.000912e-01	
1534	1.440500e-09	1.343255e-01	6.749810e-01	
1535	1.441500e-09	1.264588e-01	7.468987e-01	
1536	1.442500e-09	1.188536e-01	8.143837e-01	
1537	1.443500e-09	1.112341e-01	8.760861e-01	
1538	1.444500e-09	1.033835e-01	9.309725e-01	
1539	1.445500e-09	9.519296e-02	9.785076e-01	
1540	1.446500e-09	8.669344e-02	1.018715e+00	
1541	1.447500e-09	7.804232e-02	1.052095e+00	
1542	1.448500e-09	6.946979e-02	1.079442e+00	
1543	1.449500e-09	6.121341e-02	1.101670e+00	
1544	1.450500e-09	5.346977e-02	1.119671e+00	
1545	1.451500e-09	4.637192e-02	1.134237e+00	
1546	1.452500e-09	3.998872e-02	1.146041e+00	
1547	1.453500e-09	3.433540e-02	1.155629e+00	
1548	1.454500e-09	2.938869e-02	1.163439e+00	
1549	1.455500e-09	2.510060e-02	1.169818e+00	
1550	1.456500e-09	2.140998e-02	1.175044e+00	
1551	1.457500e-09	1.825048e-02	1.179335e+00	
1552	1.458500e-09	1.555627e-02	1.182864e+00	
1553	1.459500e-09	1.326507e-02	1.185773e+00	
1554	1.460500e-09	1.132015e-02	1.188174e+00	
1555	1.461500e-09	9.670865e-03	1.190158e+00	
1556	1.462500e-09	8.272948e-03	1.191800e+00	
1557	1.463500e-09	7.087961e-03	1.193159e+00	
1558	1.464500e-09	6.083070e-03	1.194286e+00	
1559	1.465500e-09	5.230168e-03	1.195221e+00	
1560	1.466500e-09	4.505554e-03	1.195998e+00	
1561	1.467500e-09	3.889081e-03	1.196643e+00	
1562	1.468500e-09	3.363893e-03	1.197180e+00	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1563	1.469500e-09	2.915688e-03	1.197628e+00	
1564	1.470500e-09	2.532567e-03	1.198001e+00	
1565	1.471500e-09	2.204419e-03	1.198312e+00	
1566	1.472500e-09	1.922865e-03	1.198573e+00	
1567	1.473500e-09	1.680756e-03	1.198790e+00	
1568	1.474500e-09	1.472194e-03	1.198973e+00	
1569	1.475500e-09	1.292107e-03	1.199126e+00	
1570	1.476500e-09	1.136334e-03	1.199255e+00	
1571	1.477500e-09	1.001260e-03	1.199364e+00	
1572	1.478500e-09	8.839405e-04	1.199455e+00	
1573	1.479500e-09	7.817815e-04	1.199533e+00	
1574	1.480500e-09	6.926917e-04	1.199598e+00	
1575	1.481500e-09	6.147937e-04	1.199654e+00	
1576	1.482500e-09	5.465960e-04	1.199701e+00	
1577	1.483500e-09	4.867280e-04	1.199741e+00	
1578	1.484500e-09	4.341215e-04	1.199776e+00	
1579	1.485500e-09	3.877651e-04	1.199805e+00	
1580	1.486500e-09	3.468912e-04	1.199830e+00	
1581	1.487500e-09	3.107449e-04	1.199852e+00	
1582	1.488500e-09	2.787733e-04	1.199870e+00	
1583	1.489500e-09	2.504058e-04	1.199886e+00	
1584	1.490500e-09	2.252435e-04	1.199900e+00	
1585	1.491500e-09	2.028495e-04	1.199912e+00	
1586	1.492500e-09	1.829363e-04	1.199922e+00	
1587	1.493500e-09	1.651645e-04	1.199932e+00	
1588	1.494500e-09	1.493278e-04	1.199939e+00	
1589	1.495500e-09	1.351585e-04	1.199946e+00	
1590	1.496500e-09	1.225098e-04	1.199952e+00	
1591	1.497500e-09	1.111673e-04	1.199958e+00	
1592	1.498500e-09	1.010281e-04	1.199962e+00	
1593	1.499250e-09	9.411334e-05	1.199966e+00	
1594	1.500000e-09	8.779419e-05	1.199968e+00	
1595	1.500100e-09	8.700239e-05	1.199969e+00	
1596	1.500300e-09	8.546924e-05	1.199969e+00	
1597	1.500700e-09	8.257144e-05	1.199971e+00	
1598	1.501500e-09	7.615418e-05	1.199973e+00	
1599	1.502500e-09	6.436532e-05	1.199973e+00	
1600	1.503500e-09	4.773741e-05	1.199970e+00	
1601	1.504500e-09	2.843025e-05	1.199966e+00	
1602	1.505500e-09	8.940254e-06	1.199963e+00	
1603	1.506500e-09	-8.18010e-06	1.199962e+00	
1604	1.507500e-09	-2.04767e-05	1.199964e+00	
1605	1.508500e-09	-2.37484e-05	1.199971e+00	
1606	1.509250e-09	-1.49310e-05	1.199982e+00	
1607	1.510000e-09	9.050128e-06	1.200000e+00	
1608	1.510100e-09	1.368796e-05	1.200003e+00	
1609	1.510300e-09	2.358307e-05	1.200010e+00	
1610	1.510700e-09	4.720519e-05	1.200024e+00	
1611	1.511500e-09	1.087042e-04	1.200057e+00	
1612	1.512388e-09	1.902377e-04	1.200093e+00	
1613	1.513388e-09	2.784942e-04	1.200123e+00	
1614	1.514388e-09	3.421744e-04	1.200131e+00	
1615	1.515388e-09	3.650713e-04	1.200112e+00	
1616	1.516388e-09	3.443633e-04	1.200071e+00	
1617	1.517388e-09	2.892293e-04	1.200020e+00	
1618	1.518388e-09	2.116601e-04	1.199968e+00	
1619	1.519388e-09	1.225385e-04	1.199923e+00	
1620	1.520388e-09	3.054960e-05	1.199887e+00	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1621	1.521388e-09	-5.79424e-05	1.199862e+00	
1622	1.522388e-09	-1.38675e-04	1.199848e+00	
1623	1.523388e-09	-2.09066e-04	1.199844e+00	
1624	1.524388e-09	-2.67822e-04	1.199848e+00	
1625	1.525388e-09	-3.14581e-04	1.199859e+00	
1626	1.526388e-09	-3.49631e-04	1.199874e+00	
1627	1.527388e-09	-3.73691e-04	1.199891e+00	
1628	1.528388e-09	-3.87743e-04	1.199910e+00	
1629	1.529388e-09	-3.92914e-04	1.199930e+00	
1630	1.530388e-09	-3.90389e-04	1.199949e+00	
1631	1.531388e-09	-3.81349e-04	1.199968e+00	
1632	1.532388e-09	-3.66930e-04	1.199985e+00	
1633	1.533388e-09	-3.48198e-04	1.200000e+00	
1634	1.534388e-09	-3.26129e-04	1.200013e+00	
1635	1.535388e-09	-3.01603e-04	1.200025e+00	
1636	1.536388e-09	-2.75398e-04	1.200034e+00	
1637	1.537388e-09	-2.48196e-04	1.200042e+00	
1638	1.538388e-09	-2.20579e-04	1.200048e+00	
1639	1.539388e-09	-1.93041e-04	1.200052e+00	
1640	1.540388e-09	-1.65991e-04	1.200055e+00	
1641	1.541388e-09	-1.39762e-04	1.200057e+00	
1642	1.542388e-09	-1.14617e-04	1.200058e+00	
1643	1.543388e-09	-9.07579e-05	1.200057e+00	
1644	1.544388e-09	-6.83321e-05	1.200056e+00	
1645	1.545388e-09	-4.74408e-05	1.200054e+00	
1646	1.546388e-09	-2.81441e-05	1.200052e+00	
1647	1.547388e-09	-1.04685e-05	1.200050e+00	
1648	1.548388e-09	5.588394e-06	1.200047e+00	
1649	1.549388e-09	2.005187e-05	1.200043e+00	
1650	1.550388e-09	3.296660e-05	1.200040e+00	
1651	1.551388e-09	4.439145e-05	1.200037e+00	
1652	1.552388e-09	5.439708e-05	1.200033e+00	
1653	1.553388e-09	6.306179e-05	1.200030e+00	
1654	1.554388e-09	7.046989e-05	1.200027e+00	
1655	1.555388e-09	7.670848e-05	1.200024e+00	
1656	1.556388e-09	8.186654e-05	1.200021e+00	
1657	1.557388e-09	8.603243e-05	1.200018e+00	
1658	1.558388e-09	8.929352e-05	1.200015e+00	
1659	1.559388e-09	9.173435e-05	1.200013e+00	
1660	1.560388e-09	9.343662e-05	1.200011e+00	
1661	1.561388e-09	9.447789e-05	1.200009e+00	
1662	1.562388e-09	9.493181e-05	1.200007e+00	
1663	1.563388e-09	9.486725e-05	1.200005e+00	
1664	1.564388e-09	9.434870e-05	1.200003e+00	
1665	1.565388e-09	9.343567e-05	1.200002e+00	
1666	1.566388e-09	9.218326e-05	1.200001e+00	
1667	1.567388e-09	9.064168e-05	1.200000e+00	
1668	1.568388e-09	8.885697e-05	1.199999e+00	
1669	1.569388e-09	8.687061e-05	1.199998e+00	
1670	1.570388e-09	8.472027e-05	1.199997e+00	
1671	1.571388e-09	8.243950e-05	1.199996e+00	
1672	1.572388e-09	8.005850e-05	1.199996e+00	
1673	1.573388e-09	7.760387e-05	1.199995e+00	
1674	1.574388e-09	7.509929e-05	1.199995e+00	
1675	1.575388e-09	7.256537e-05	1.199995e+00	
1676	1.576388e-09	7.002027e-05	1.199995e+00	
1677	1.577388e-09	6.747955e-05	1.199994e+00	
1678	1.578388e-09	6.495678e-05	1.199994e+00	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
1679	1.579388e-09	6.246332e-05	1.199994e+00	
1680	1.580388e-09	6.000897e-05	1.199994e+00	
1681	1.581388e-09	5.760172e-05	1.199994e+00	
1682	1.582388e-09	5.524831e-05	1.199994e+00	
1683	1.583388e-09	5.295402e-05	1.199994e+00	
1684	1.584388e-09	5.072320e-05	1.199994e+00	
1685	1.585388e-09	4.855900e-05	1.199995e+00	
1686	1.586388e-09	4.646389e-05	1.199995e+00	
1687	1.587388e-09	4.443938e-05	1.199995e+00	
1688	1.588388e-09	4.248652e-05	1.199995e+00	
1689	1.589388e-09	4.060559e-05	1.199995e+00	
1690	1.590388e-09	3.879656e-05	1.199995e+00	
1691	1.591388e-09	3.705881e-05	1.199995e+00	
1692	1.592388e-09	3.539154e-05	1.199996e+00	
