 time                   v(gate_core)           v(xreceiver.sense)     v(padres)              v(gate)               
 4.290680255096192e-06  1.177143071520454e+00  7.420256543007578e-03  3.276226461067731e+00  3.073262005566359e+00 
 4.291680255096192e-06  1.177143071520093e+00  7.420256607309864e-03  3.276230290239024e+00  3.073298376193109e+00 
 4.292680255096191e-06  1.177143071519608e+00  7.420256671541750e-03  3.276234115208186e+00  3.073334706958441e+00 
 4.293680255096191e-06  1.177143071519185e+00  7.420256735703985e-03  3.276237935979826e+00  3.073370997906047e+00 
 4.294680255096191e-06  1.177143071518764e+00  7.420256799794851e-03  3.276241752558551e+00  3.073407249079477e+00 
 4.295680255096190e-06  1.177143071518455e+00  7.420256863815400e-03  3.276245564948987e+00  3.073443460522522e+00 
 4.296680255096190e-06  1.177143071517939e+00  7.420256927764311e-03  3.276249373155678e+00  3.073479632278198e+00 
 4.297680255096189e-06  1.177143071517504e+00  7.420256991650782e-03  3.276253177183322e+00  3.073515764390946e+00 
 4.298680255096189e-06  1.177143071517100e+00  7.420257055461439e-03  3.276256977036426e+00  3.073551856903366e+00 
 4.299680255096189e-06  1.177143071516588e+00  7.420257119203338e-03  3.276260772719583e+00  3.073587909858965e+00 
 4.300680255096188e-06  1.177143071516275e+00  7.420257182876977e-03  3.276264564237407e+00  3.073623923301397e+00 
 4.301680255096188e-06  1.177143071515775e+00  7.420257246479938e-03  3.276268351594465e+00  3.073659897273814e+00 
 4.302680255096188e-06  1.177143071515408e+00  7.420257310013406e-03  3.276272134795309e+00  3.073695831819359e+00 
 4.303680255096187e-06  1.177143071514941e+00  7.420257373478263e-03  3.276275913844530e+00  3.073731726981405e+00 
 4.304680255096187e-06  1.177143071514470e+00  7.420257436874397e-03  3.276279688746673e+00  3.073767582803030e+00 
 4.305680255096187e-06  1.177143071514145e+00  7.420257500199301e-03  3.276283459506281e+00  3.073803399327148e+00 
 4.306680255096186e-06  1.177143071513771e+00  7.420257563454219e-03  3.276287226127926e+00  3.073839176597057e+00 
 4.307680255096186e-06  1.177143071513258e+00  7.420257626642817e-03  3.276290988616153e+00  3.073874914655826e+00 
 4.308680255096186e-06  1.177143071512793e+00  7.420257689762910e-03  3.276294746975490e+00  3.073910613546182e+00 
 4.309680255096185e-06  1.177143071512453e+00  7.420257752811626e-03  3.276298501210471e+00  3.073946273311106e+00 
 4.310680255096185e-06  1.177143071512053e+00  7.420257815793238e-03  3.276302251325666e+00  3.073981893993761e+00 
 4.311680255096185e-06  1.177143071511645e+00  7.420257878702267e-03  3.276305997325522e+00  3.074017475636317e+00 
 4.312680255096184e-06  1.177143071511116e+00  7.420257941549192e-03  3.276309739214651e+00  3.074053018282377e+00 
 4.313680255096184e-06  1.177143071510738e+00  7.420258004323913e-03  3.276313476997494e+00  3.074088521973927e+00 
 4.314680255096184e-06  1.177143071510395e+00  7.420258067029180e-03  3.276317210678614e+00  3.074123986754215e+00 
 4.315680255096183e-06  1.177143071509926e+00  7.420258129665764e-03  3.276320940262474e+00  3.074159412665428e+00 
 4.316680255096183e-06  1.177143071509571e+00  7.420258192236410e-03  3.276324665753618e+00  3.074194799750552e+00 
 4.317680255096183e-06  1.177143071509129e+00  7.420258254734942e-03  3.276328387156483e+00  3.074230148051645e+00 
 4.318680255096182e-06  1.177143071508621e+00  7.420258317171207e-03  3.276332104475637e+00  3.074265457611858e+00 
 4.319680255096182e-06  1.177143071508290e+00  7.420258379535390e-03  3.276335817715505e+00  3.074300728473049e+00 
 4.320680255096181e-06  1.177143071507770e+00  7.420258441831056e-03  3.276339526880581e+00  3.074335960677834e+00 
 4.321680255096181e-06  1.177143071507413e+00  7.420258504061681e-03  3.276343231975372e+00  3.074371154268836e+00 
 4.322680255096181e-06  1.177143071507043e+00  7.420258566218804e-03  3.276346933004282e+00  3.074406309287642e+00 
 4.323680255096180e-06  1.177143071506637e+00  7.420258628312266e-03  3.276350629971849e+00  3.074441425777305e+00 
 4.324680255096180e-06  1.177143071506232e+00  7.420258690338221e-03  3.276354322882521e+00  3.074476503779829e+00 
 4.325680255096180e-06  1.177143071505788e+00  7.420258752293367e-03  3.276358011740705e+00  3.074511543336965e+00 
 4.326680255096179e-06  1.177143071505458e+00  7.420258814183061e-03  3.276361696550901e+00  3.074546544491309e+00 
 4.327680255096179e-06  1.177143071504885e+00  7.420258876005113e-03  3.276365377317533e+00  3.074581507284716e+00 
 4.328680255096179e-06  1.177143071504601e+00  7.420258937762066e-03  3.276369054045076e+00  3.074616431759494e+00 
 4.329680255096178e-06  1.177143071504152e+00  7.420258999446150e-03  3.276372726737919e+00  3.074651317957198e+00 
 4.330680255096178e-06  1.177143071503692e+00  7.420259061065900e-03  3.276376395400497e+00  3.074686165919835e+00 
 4.331680255096178e-06  1.177143071503309e+00  7.420259122620679e-03  3.276380060037295e+00  3.074720975689804e+00 
 4.332680255096177e-06  1.177143071502827e+00  7.420259184105414e-03  3.276383720652682e+00  3.074755747308453e+00 
 4.333680255096177e-06  1.177143071502575e+00  7.420259245522462e-03  3.276387377251091e+00  3.074790480817787e+00 
 4.334680255096177e-06  1.177143071502066e+00  7.420259306871143e-03  3.276391029836913e+00  3.074825176259300e+00 
 4.335680255096176e-06  1.177143071501749e+00  7.420259368156030e-03  3.276394678414586e+00  3.074859833675064e+00 
 4.336680255096176e-06  1.177143071501247e+00  7.420259429373154e-03  3.276398322988514e+00  3.074894453106669e+00 
 4.337680255096176e-06  1.177143071500810e+00  7.420259490523605e-03  3.276401963563052e+00  3.074929034595364e+00 
 4.338680255096175e-06  1.177143071500476e+00  7.420259551608990e-03  3.276405600142674e+00  3.074963578183467e+00 
 4.339680255096175e-06  1.177143071500107e+00  7.420259612620397e-03  3.276409232731654e+00  3.074998083911484e+00 
 4.340680255096175e-06  1.177143071499696e+00  7.420259673573125e-03  3.276412861334502e+00  3.075032551822067e+00 
 4.341680255096174e-06  1.177143071499295e+00  7.420259734453782e-03  3.276416485955478e+00  3.075066981955531e+00 
 4.342680255096174e-06  1.177143071498926e+00  7.420259795272520e-03  3.276420106599056e+00  3.075101374354193e+00 
 4.343680255096173e-06  1.177143071498489e+00  7.420259856020899e-03  3.276423723269526e+00  3.075135729058695e+00 
 4.344680255096173e-06  1.177143071498104e+00  7.420259916707815e-03  3.276427335971328e+00  3.075170046111042e+00 
 4.345680255096173e-06  1.177143071497639e+00  7.420259977322866e-03  3.276430944708726e+00  3.075204325551596e+00 
 4.346680255096172e-06  1.177143071497270e+00  7.420260037875377e-03  3.276434549486143e+00  3.075238567422228e+00 
 4.347680255096172e-06  1.177143071496827e+00  7.420260098362635e-03  3.276438150307940e+00  3.075272771764134e+00 
 4.348680255096172e-06  1.177143071496421e+00  7.420260158781920e-03  3.276441747178420e+00  3.075306938618149e+00 
 4.349680255096171e-06  1.177143071496052e+00  7.420260219134886e-03  3.276445340101942e+00  3.075341068025438e+00 
 4.350680255096171e-06  1.177143071495726e+00  7.420260279420728e-03  3.276448929082827e+00  3.075375160026909e+00 
 4.351680255096171e-06  1.177143071495207e+00  7.420260339643752e-03  3.276452514125433e+00  3.075409214663809e+00 
 4.352680255096170e-06  1.177143071494904e+00  7.420260399799144e-03  3.276456095234055e+00  3.075443231976886e+00 
 4.353680255096170e-06  1.177143071494410e+00  7.420260459889712e-03  3.276459672413041e+00  3.075477212007197e+00 
 4.354680255096170e-06  1.177143071494044e+00  7.420260519913318e-03  3.276463245666660e+00  3.075511154795202e+00 
 4.355680255096169e-06  1.177143071493617e+00  7.420260579874416e-03  3.276466814999304e+00  3.075545060382420e+00 
 4.356680255096169e-06  1.177143071493271e+00  7.420260639767588e-03  3.276470380415222e+00  3.075578928809045e+00 
 4.357680255096169e-06  1.177143071492755e+00  7.420260699594330e-03  3.276473941918700e+00  3.075612760115681e+00 
 4.358680255096168e-06  1.177143071492428e+00  7.420260759359437e-03  3.276477499514093e+00  3.075646554343520e+00 
 4.359680255096168e-06  1.177143071492001e+00  7.420260819055514e-03  3.276481053205647e+00  3.075680311532850e+00 
 4.360680255096168e-06  1.177143071491661e+00  7.420260878688023e-03  3.276484602997675e+00  3.075714031724389e+00 
 4.361680255096167e-06  1.177143071491146e+00  7.420260938255201e-03  3.276488148894444e+00  3.075747714958524e+00 
 4.362680255096167e-06  1.177143071490848e+00  7.420260997757950e-03  3.276491690900244e+00  3.075781361275938e+00 
 4.363680255096166e-06  1.177143071490446e+00  7.420261057194452e-03  3.276495229019356e+00  3.075814970717075e+00 
 4.364680255096166e-06  1.177143071490082e+00  7.420261116565149e-03  3.276498763256014e+00  3.075848543322007e+00 
 4.365680255096166e-06  1.177143071489613e+00  7.420261175873611e-03  3.276502293614522e+00  3.075882079131478e+00 
 4.366680255096165e-06  1.177143071489236e+00  7.420261235117714e-03  3.276505820099135e+00  3.075915578185831e+00 
 4.367680255096165e-06  1.177143071488868e+00  7.420261294293627e-03  3.276509342714072e+00  3.075949040524952e+00 
 4.368680255096165e-06  1.177143071488536e+00  7.420261353406621e-03  3.276512861463628e+00  3.075982466189504e+00 
 4.369680255096164e-06  1.177143071488166e+00  7.420261412452393e-03  3.276516376351991e+00  3.076015855219095e+00 
 4.370680255096164e-06  1.177143071487794e+00  7.420261471438923e-03  3.276519887383498e+00  3.076049207654806e+00 
 4.371680255096164e-06  1.177143071487371e+00  7.420261530356988e-03  3.276523394562286e+00  3.076082523535784e+00 
 4.372680255096163e-06  1.177143071487007e+00  7.420261589212773e-03  3.276526897892633e+00  3.076115802902530e+00 
 4.373680255096163e-06  1.177143071486544e+00  7.420261648004976e-03  3.276530397378773e+00  3.076149045795130e+00 
 4.374680255096163e-06  1.177143071486092e+00  7.420261706731917e-03  3.276533893024889e+00  3.076182252253195e+00 
 4.375680255096162e-06  1.177143071485769e+00  7.420261765396846e-03  3.276537384835266e+00  3.076215422317229e+00 
 4.376680255096162e-06  1.177143071485349e+00  7.420261823993109e-03  3.276540872814044e+00  3.076248556026440e+00 
 4.377680255096162e-06  1.177143071485006e+00  7.420261882527009e-03  3.276544356965455e+00  3.076281653420926e+00 
 4.378680255096161e-06  1.177143071484564e+00  7.420261940998664e-03  3.276547837293730e+00  3.076314714540679e+00 
 4.379680255096161e-06  1.177143071484209e+00  7.420261999406898e-03  3.276551313803060e+00  3.076347739425424e+00 
 4.380680255096161e-06  1.177143071483865e+00  7.420262057746992e-03  3.276554786497595e+00  3.076380728114369e+00 
 4.381680255096160e-06  1.177143071483319e+00  7.420262116028762e-03  3.276558255381589e+00  3.076413680647871e+00 
 4.382680255096160e-06  1.177143071483064e+00  7.420262174245435e-03  3.276561720459196e+00  3.076446597065181e+00 
 4.383680255096160e-06  1.177143071482653e+00  7.420262232394757e-03  3.276565181734576e+00  3.076479477405719e+00 
 4.384680255096159e-06  1.177143071482270e+00  7.420262290483666e-03  3.276568639211936e+00  3.076512321709321e+00 
 4.385680255096159e-06  1.177143071481916e+00  7.420262348508291e-03  3.276572092895437e+00  3.076545130015333e+00 
 4.386680255096158e-06  1.177143071481559e+00  7.420262406469993e-03  3.276575542789257e+00  3.076577902363333e+00 
 4.387680255096158e-06  1.177143071481097e+00  7.420262464367880e-03  3.276578988897529e+00  3.076610638792447e+00 
 4.388680255096158e-06  1.177143071480689e+00  7.420262522205247e-03  3.276582431224446e+00  3.076643339342355e+00 
 4.389680255096157e-06  1.177143071480288e+00  7.420262579976791e-03  3.276585869774122e+00  3.076676004051939e+00 
 4.390680255096157e-06  1.177143071479940e+00  7.420262637687305e-03  3.276589304550771e+00  3.076708632961222e+00 
 4.391680255096157e-06  1.177143071479561e+00  7.420262695329570e-03  3.276592735558441e+00  3.076741226108469e+00 
 4.392680255096156e-06  1.177143071479132e+00  7.420262752915173e-03  3.276596162801363e+00  3.076773783533694e+00 
 4.393680255096156e-06  1.177143071478731e+00  7.420262810435160e-03  3.276599586283609e+00  3.076806305275437e+00 
 4.394680255096156e-06  1.177143071478408e+00  7.420262867892282e-03  3.276603006009355e+00  3.076838791373291e+00 
 4.395680255096155e-06  1.177143071478040e+00  7.420262925284220e-03  3.276606421982680e+00  3.076871241865820e+00 
 4.396680255096155e-06  1.177143071477740e+00  7.420262982617285e-03  3.276609834207770e+00  3.076903656792687e+00 
 4.397680255096155e-06  1.177143071477360e+00  7.420263039883307e-03  3.276613242688672e+00  3.076936036192180e+00 
 4.398680255096154e-06  1.177143071476879e+00  7.420263097090829e-03  3.276616647429524e+00  3.076968380103481e+00 
 4.399680255096154e-06  1.177143071476520e+00  7.420263154238490e-03  3.276620048434477e+00  3.077000688565897e+00 
 4.400680255096154e-06  1.177143071476149e+00  7.420263211316572e-03  3.276623445707548e+00  3.077032961617432e+00 
 4.401680255096153e-06  1.177143071475834e+00  7.420263268335513e-03  3.276626839252896e+00  3.077065199297518e+00 
 4.402680255096153e-06  1.177143071475459e+00  7.420263325292684e-03  3.276630229074623e+00  3.077097401644918e+00 
 4.403680255096153e-06  1.177143071474974e+00  7.420263382188123e-03  3.276633615176787e+00  3.077129568698085e+00 
 4.404680255096152e-06  1.177143071474674e+00  7.420263439020274e-03  3.276636997563465e+00  3.077161700495587e+00 
 4.405680255096152e-06  1.177143071474200e+00  7.420263495790850e-03  3.276640376238760e+00  3.077193797076302e+00 
 4.406680255096152e-06  1.177143071473921e+00  7.420263552502079e-03  3.276643751206787e+00  3.077225858479177e+00 
 4.407680255096151e-06  1.177143071473475e+00  7.420263609144460e-03  3.276647122471513e+00  3.077257884741745e+00 
 4.408680255096151e-06  1.177143071473097e+00  7.420263665731859e-03  3.276650490037104e+00  3.077289875903483e+00 
 4.409680255096150e-06  1.177143071472641e+00  7.420263722255755e-03  3.276653853907582e+00  3.077321832002433e+00 
 4.410680255096150e-06  1.177143071472323e+00  7.420263778717058e-03  3.276657214087010e+00  3.077353753077090e+00 
 4.411680255096150e-06  1.177143071472053e+00  7.420263835112853e-03  3.276660570579420e+00  3.077385639165614e+00 
 4.412680255096149e-06  1.177143071471546e+00  7.420263891452626e-03  3.276663923388912e+00  3.077417490306810e+00 
 4.413680255096149e-06  1.177143071471236e+00  7.420263947730387e-03  3.276667272519501e+00  3.077449306538704e+00 
 4.414680255096149e-06  1.177143071470875e+00  7.420264003941102e-03  3.276670617975183e+00  3.077481087899138e+00 
 4.415680255096148e-06  1.177143071470489e+00  7.420264060096804e-03  3.276673959760084e+00  3.077512834427181e+00 
 4.416680255096148e-06  1.177143071470155e+00  7.420264116186973e-03  3.276677297878156e+00  3.077544546160181e+00 
 4.417680255096148e-06  1.177143071469763e+00  7.420264172219602e-03  3.276680632333503e+00  3.077576223137081e+00 
 4.418680255096147e-06  1.177143071469445e+00  7.420264228184886e-03  3.276683963130036e+00  3.077607865394887e+00 
 4.419680255096147e-06  1.177143071469037e+00  7.420264284097300e-03  3.276687290271917e+00  3.077639472972933e+00 
 4.420680255096147e-06  1.177143071468660e+00  7.420264339942067e-03  3.276690613763026e+00  3.077671045908051e+00 
 4.421680255096146e-06  1.177143071468251e+00  7.420264395731515e-03  3.276693933607481e+00  3.077702584239167e+00 
 4.422680255096146e-06  1.177143071467912e+00  7.420264451454691e-03  3.276697249809192e+00  3.077734088003282e+00 
 4.423680255096146e-06  1.177143071467546e+00  7.420264507119930e-03  3.276700562372231e+00  3.077765557239077e+00 
 4.424680255096145e-06  1.177143071467063e+00  7.420264562722910e-03  3.276703871300533e+00  3.077796991983662e+00 
 4.425680255096145e-06  1.177143071466854e+00  7.420264618268970e-03  3.276707176598186e+00  3.077828392275811e+00 
 4.426680255096145e-06  1.177143071466459e+00  7.420264673745011e-03  3.276710478269040e+00  3.077859758151965e+00 
 4.427680255096144e-06  1.177143071466002e+00  7.420264729170997e-03  3.276713776317211e+00  3.077891089651112e+00 
 4.428680255096144e-06  1.177143071465700e+00  7.420264784531088e-03  3.276717070746588e+00  3.077922386810060e+00 
 4.429680255096144e-06  1.177143071465329e+00  7.420264839831525e-03  3.276720361561191e+00  3.077953649666863e+00 
 4.430680255096143e-06  1.177143071464888e+00  7.420264895071841e-03  3.276723648764964e+00  3.077984878258821e+00 
 4.431680255096143e-06  1.177143071464603e+00  7.420264950252629e-03  3.276726932361902e+00  3.078016072623846e+00 
 4.432680255096142e-06  1.177143071464231e+00  7.420265005370535e-03  3.276730212355942e+00  3.078047232799153e+00 
 4.433680255096142e-06  1.177143071463825e+00  7.420265060428854e-03  3.276733488751018e+00  3.078078358822058e+00 
